UNITID,year,total_enrollment,undergrad_enrollment,grad_enrollment,XEYTOTLT_total
139311,2019,8550.0,7981.0,569.0,R
139348,2019,248.0,,248.0,R
139357,2019,4826.0,4826.0,,R
139366,2019,9926.0,7917.0,2009.0,R
139384,2019,7904.0,7904.0,,R
139393,2019,1106.0,1048.0,58.0,R
139463,2019,5931.0,5931.0,,R
139506,2019,308.0,308.0,,R
139579,2019,1546.0,615.0,931.0,R
139621,2019,3639.0,3639.0,,R
139630,2019,992.0,992.0,,R
139658,2019,16024.0,8026.0,7998.0,R
139700,2019,7898.0,7898.0,,R
139719,2019,3049.0,2581.0,468.0,R
139746,2019,69.0,69.0,,R
139755,2019,38951.0,17400.0,21551.0,R
139764,2019,3646.0,2955.0,691.0,R
139861,2019,8066.0,6673.0,1393.0,R
139931,2019,30628.0,26545.0,4083.0,R
139940,2019,40505.0,32031.0,8474.0,R
139959,2019,42708.0,32548.0,10160.0,R
139968,2019,4339.0,4339.0,,R
139986,2019,7088.0,7088.0,,R
139995,2019,286.0,286.0,,R
140003,2019,477.0,477.0,,R
140012,2019,12364.0,12364.0,,R
140146,2019,343.0,,343.0,R
140234,2019,1201.0,961.0,240.0,R
140243,2019,5861.0,5861.0,,R
140252,2019,3494.0,1154.0,2340.0,R
140331,2019,15030.0,15030.0,,R
140340,2019,1455.0,1333.0,122.0,R
140447,2019,9767.0,5194.0,4573.0,R
140553,2019,2441.0,2441.0,,R
140562,2019,552.0,,552.0,R
140678,2019,3668.0,3668.0,,R
140696,2019,1698.0,1698.0,,R
140720,2019,531.0,531.0,,R
140818,2019,3357.0,1477.0,1880.0,R
140827,2019,74.0,74.0,,R
140872,2019,1755.0,1657.0,98.0,R
140942,2019,5786.0,5786.0,,R
140951,2019,16065.0,12966.0,3099.0,R
140960,2019,4645.0,4421.0,224.0,R
140988,2019,1787.0,1614.0,173.0,R
141006,2019,3070.0,3070.0,,R
141015,2019,296.0,296.0,,R
141060,2019,2206.0,2206.0,,R
141167,2019,2395.0,1587.0,808.0,R
141185,2019,2224.0,2224.0,,R
141237,2019,3466.0,3355.0,111.0,R
141255,2019,7082.0,7082.0,,R
141264,2019,13397.0,10089.0,3308.0,R
141325,2019,959.0,901.0,58.0,R
141334,2019,16353.0,12827.0,3526.0,R
141361,2019,1470.0,1470.0,,R
141486,2019,2788.0,2021.0,767.0,R
141565,2019,3983.0,3327.0,656.0,R
141574,2019,20653.0,15221.0,5432.0,R
141608,2019,108.0,108.0,,R
141644,2019,4967.0,4336.0,631.0,R
141680,2019,5089.0,5089.0,,R
141796,2019,9819.0,9819.0,,R
141802,2019,1869.0,1869.0,,R
141811,2019,9951.0,9951.0,,R
141839,2019,4092.0,4092.0,,R
141981,2019,3981.0,3981.0,,R
141990,2019,3865.0,3865.0,,R
142054,2019,652.0,652.0,,R
142090,2019,114.0,114.0,,R
142115,2019,32552.0,25803.0,6749.0,R
142179,2019,2038.0,2038.0,,R
142276,2019,14970.0,12619.0,2351.0,R
142285,2019,13956.0,11035.0,2921.0,R
142294,2019,1001.0,971.0,30.0,R
142328,2019,4912.0,4912.0,,R
142407,2019,103.0,103.0,,R
142416,2019,16.0,16.0,,R
142443,2019,7103.0,7103.0,,R
142461,2019,7442.0,6550.0,892.0,R
142489,2019,57.0,57.0,,R
142522,2019,68597.0,68597.0,,R
142559,2019,12628.0,12628.0,,R
142832,2019,2064.0,,2064.0,R
142887,2019,247.0,247.0,,R
142957,2019,19.0,10.0,9.0,R
143048,2019,3998.0,3175.0,823.0,R
143084,2019,2601.0,2601.0,,R
143118,2019,7093.0,4321.0,2772.0,R
143181,2019,140.0,140.0,,R
143215,2019,15299.0,15299.0,,R
143233,2019,67.0,,67.0,R
143279,2019,7598.0,7598.0,,R
143288,2019,582.0,582.0,,R
143297,2019,320.0,295.0,25.0,R
143303,2019,18.0,18.0,,R
143358,2019,6323.0,4714.0,1609.0,R
143376,2019,361.0,361.0,,R
143464,2019,114.0,114.0,,R
143473,2019,53.0,53.0,,R
143482,2019,86.0,86.0,,R
143491,2019,88.0,88.0,,R
143543,2019,77.0,77.0,,R
143552,2019,73.0,73.0,,R
143613,2019,2928.0,2928.0,,R
143659,2019,315.0,,315.0,R
143695,2019,9.0,9.0,,R
143853,2019,3139.0,,3139.0,R
143978,2019,1402.0,,1402.0,R
144005,2019,3593.0,2487.0,1106.0,R
144014,2019,270.0,,270.0,R
144050,2019,19659.0,7674.0,11985.0,R
144157,2019,4868.0,4868.0,,R
144166,2019,10916.0,10916.0,,R
144175,2019,4607.0,4607.0,,R
144184,2019,12049.0,12049.0,,R
144193,2019,11258.0,11258.0,,R
144209,2019,12389.0,12389.0,,R
144218,2019,15227.0,15227.0,,R
144281,2019,7505.0,7195.0,310.0,R
144351,2019,7519.0,1557.0,5962.0,R
144485,2019,851.0,851.0,,R
144564,2019,5931.0,5931.0,,R
144573,2019,69.0,69.0,,R
144740,2019,26721.0,16625.0,10096.0,R
144795,2019,401.0,401.0,,R
144865,2019,41901.0,41901.0,,R
144883,2019,525.0,525.0,,R
144892,2019,9526.0,7537.0,1989.0,R
144944,2019,14547.0,14547.0,,R
144962,2019,3845.0,3126.0,719.0,R
144971,2019,608.0,608.0,,R
145099,2019,392.0,392.0,,R
145239,2019,675.0,675.0,,R
145275,2019,364.0,,364.0,R
145309,2019,40.0,40.0,,R
145336,2019,5954.0,3946.0,2008.0,R
145354,2019,42.0,42.0,,R
145372,2019,1572.0,1180.0,392.0,R
145406,2019,661.0,661.0,,R
145424,2019,53.0,53.0,,R
145433,2019,172.0,172.0,,R
145497,2019,206.0,206.0,,R
145521,2019,2832.0,2832.0,,R
145558,2019,2222.0,,2222.0,R
145600,2019,34529.0,22460.0,12069.0,R
145619,2019,7116.0,3302.0,3814.0,R
145628,2019,602.0,,602.0,R
145637,2019,54985.0,35883.0,19102.0,R
145646,2019,1712.0,1712.0,,R
145682,2019,12478.0,12478.0,,R
145691,2019,1013.0,1013.0,,R
145707,2019,1786.0,1786.0,,R
145725,2019,7466.0,3368.0,4098.0,R
145813,2019,22907.0,19609.0,3298.0,R
145831,2019,4549.0,4549.0,,R
145886,2019,100.0,,100.0,R
146205,2019,11890.0,11890.0,,R
146241,2019,1104.0,,1104.0,R
146278,2019,2935.0,2935.0,,R
146296,2019,23030.0,23030.0,,R
146339,2019,1563.0,1211.0,352.0,R
146348,2019,4913.0,4913.0,,R
146366,2019,5492.0,5492.0,,R
146418,2019,4736.0,4736.0,,R
146427,2019,1359.0,1359.0,,R
146454,2019,65.0,65.0,,R
146472,2019,22809.0,22809.0,,R
146481,2019,1657.0,1611.0,46.0,R
146490,2019,598.0,,598.0,R
146506,2019,17396.0,17396.0,,R
146533,2019,212.0,212.0,,R
146603,2019,8868.0,8868.0,,R
146612,2019,7875.0,5077.0,2798.0,R
146667,2019,832.0,456.0,376.0,R
146676,2019,1121.0,1121.0,,R
146685,2019,10222.0,10222.0,,R
146700,2019,1134.0,1134.0,,R
146719,2019,19332.0,13742.0,5590.0,R
146728,2019,185.0,,185.0,R
146755,2019,280.0,268.0,12.0,R
146807,2019,70.0,70.0,,R
146816,2019,418.0,418.0,,R
146825,2019,538.0,538.0,,R
146977,2019,258.0,,258.0,R
147004,2019,10941.0,10941.0,,R
147013,2019,2899.0,2199.0,700.0,R
147031,2019,99.0,,99.0,R
147129,2019,885.0,870.0,15.0,R
147244,2019,2227.0,2087.0,140.0,R
147341,2019,931.0,931.0,,R
147369,2019,3659.0,2790.0,869.0,R
147378,2019,22597.0,22597.0,,R
147396,2019,124.0,124.0,,R
147411,2019,6951.0,6951.0,,R
147439,2019,83.0,83.0,,R
147536,2019,8921.0,3956.0,4965.0,R
147590,2019,808.0,99.0,709.0,R
147642,2019,54.0,54.0,,R
147660,2019,3118.0,2835.0,283.0,R
147679,2019,3280.0,2120.0,1160.0,R
147697,2019,273.0,,273.0,R
147703,2019,19437.0,13922.0,5515.0,R
147767,2019,25614.0,9906.0,15708.0,R
147776,2019,9993.0,7584.0,2409.0,R
147800,2019,17553.0,17553.0,,R
147819,2019,66.0,66.0,,R
147828,2019,5743.0,3710.0,2033.0,R
147916,2019,11367.0,11367.0,,R
148007,2019,8087.0,8087.0,,R
148016,2019,470.0,470.0,,R
148098,2019,65.0,65.0,,R
148131,2019,1470.0,1171.0,299.0,R
148256,2019,4370.0,4370.0,,R
148292,2019,4176.0,4176.0,,R
148335,2019,2210.0,1864.0,346.0,R
148380,2019,9920.0,9920.0,,R
148405,2019,1776.0,1283.0,493.0,R
148487,2019,5086.0,2940.0,2146.0,R
148496,2019,3506.0,2263.0,1243.0,R
148511,2019,3281.0,139.0,3142.0,R
148575,2019,663.0,438.0,225.0,R
148584,2019,6698.0,1858.0,4840.0,R
148593,2019,140.0,122.0,18.0,R
148627,2019,4195.0,3247.0,948.0,R
148654,2019,5644.0,3308.0,2336.0,R
148672,2019,2785.0,2785.0,,R
148821,2019,3344.0,3344.0,,R
148876,2019,1341.0,1341.0,,R
148885,2019,233.0,,233.0,R
148937,2019,3778.0,3778.0,,R
148955,2019,28.0,28.0,,R
148982,2019,151.0,,151.0,R
148991,2019,2158.0,2158.0,,R
149028,2019,379.0,272.0,107.0,R
149204,2019,51.0,51.0,,R
149222,2019,14404.0,10626.0,3778.0,R
149231,2019,15518.0,12387.0,3131.0,R
149310,2019,211.0,211.0,,R
149329,2019,91.0,78.0,13.0,R
149365,2019,8839.0,8839.0,,R
149499,2019,21.0,21.0,,R
149505,2019,1457.0,1375.0,82.0,R
149514,2019,2532.0,1009.0,1523.0,R
149532,2019,17385.0,17385.0,,R
149550,2019,232.0,232.0,,R
149639,2019,1253.0,121.0,1132.0,R
149727,2019,16110.0,16110.0,,R
149763,2019,1169.0,1043.0,126.0,R
149772,2019,9879.0,7680.0,2199.0,R
149781,2019,3279.0,2498.0,781.0,R
149842,2019,23364.0,23364.0,,R
150048,2019,496.0,496.0,,R
150066,2019,1934.0,1568.0,366.0,R
150136,2019,25199.0,17845.0,7354.0,R
150145,2019,1733.0,1451.0,282.0,R
150163,2019,5863.0,4813.0,1050.0,R
150172,2019,872.0,661.0,211.0,R
150215,2019,177.0,,177.0,R
150251,2019,194.0,194.0,,R
150288,2019,369.0,,369.0,R
150303,2019,328.0,328.0,,R
150400,2019,2175.0,2175.0,,R
150428,2019,70.0,70.0,,R
150455,2019,1152.0,1086.0,66.0,R
150534,2019,2593.0,2341.0,252.0,R
150604,2019,1023.0,983.0,40.0,R
150668,2019,1017.0,926.0,91.0,R
150677,2019,2196.0,1676.0,520.0,R
150756,2019,1114.0,1114.0,,R
150765,2019,89.0,89.0,,R
150774,2019,497.0,497.0,,R
150853,2019,272.0,272.0,,R
150941,2019,1573.0,1245.0,328.0,R
150987,2019,163380.0,163380.0,,R
151102,2019,12080.0,11504.0,576.0,R
151111,2019,34279.0,24439.0,9840.0,R
151263,2019,6850.0,5073.0,1777.0,R
151290,2019,2470.0,1585.0,885.0,R
151306,2019,12785.0,10729.0,2056.0,R
151324,2019,15388.0,12730.0,2658.0,R
151333,2019,3786.0,3486.0,300.0,R
151342,2019,6168.0,5514.0,654.0,R
151351,2019,46423.0,34843.0,11580.0,R
151360,2019,4940.0,4383.0,557.0,R
151379,2019,6373.0,5633.0,740.0,R
151388,2019,5755.0,5254.0,501.0,R
151458,2019,200.0,200.0,,R
151467,2019,392.0,392.0,,R
151564,2019,44.0,44.0,,R
151607,2019,155.0,155.0,,R
151652,2019,362.0,362.0,,R
151661,2019,1151.0,1151.0,,R
151777,2019,1607.0,1237.0,370.0,R
151786,2019,4528.0,3239.0,1289.0,R
151801,2019,3321.0,2921.0,400.0,R
151810,2019,412.0,315.0,97.0,R
151865,2019,119.0,,119.0,R
151962,2019,196.0,196.0,,R
152044,2019,104.0,104.0,,R
152080,2019,13221.0,8803.0,4418.0,R
152099,2019,1885.0,1436.0,449.0,R
152150,2019,82.0,82.0,,R
152275,2019,244.0,244.0,,R
152309,2019,153.0,153.0,,R
152318,2019,2243.0,2170.0,73.0,R
152336,2019,2692.0,2011.0,681.0,R
152381,2019,1221.0,857.0,364.0,R
152390,2019,1718.0,1582.0,136.0,R
152451,2019,255.0,,255.0,R
152497,2019,164.0,164.0,,R
152530,2019,2550.0,2520.0,30.0,R
152567,2019,4718.0,4574.0,144.0,R
152600,2019,4205.0,3464.0,741.0,R
152628,2019,48.0,48.0,,R
152637,2019,20053.0,20053.0,,R
152673,2019,887.0,887.0,,R
152798,2019,844.0,463.0,381.0,R
152992,2019,1379.0,1066.0,313.0,R
153001,2019,2538.0,2097.0,441.0,R
153074,2019,211.0,211.0,,R
153083,2019,245.0,245.0,,R
153108,2019,1323.0,1323.0,,R
153126,2019,1106.0,817.0,289.0,R
153144,2019,1477.0,1477.0,,R
153162,2019,1143.0,1143.0,,R
153214,2019,35938.0,35938.0,,R
153241,2019,72.0,72.0,,R
153250,2019,1802.0,1609.0,193.0,R
153269,2019,5626.0,3193.0,2433.0,R
153278,2019,2695.0,2178.0,517.0,R
153296,2019,1006.0,1006.0,,R
153302,2019,262.0,262.0,,R
153311,2019,12770.0,12770.0,,R
153320,2019,449.0,354.0,95.0,R
153339,2019,29.0,29.0,,R
153366,2019,2221.0,1259.0,962.0,R
153375,2019,2197.0,2034.0,163.0,R
153384,2019,1770.0,1770.0,,R
153427,2019,286.0,286.0,,R
153445,2019,7028.0,7028.0,,R
153463,2019,38.0,38.0,,R
153472,2019,5006.0,5006.0,,R
153524,2019,7450.0,7450.0,,R
153533,2019,2953.0,2953.0,,R
153542,2019,17.0,17.0,,R
153588,2019,33.0,33.0,,R
153597,2019,132.0,132.0,,R
153603,2019,37944.0,31555.0,6389.0,R
153621,2019,766.0,744.0,22.0,R
153630,2019,9203.0,9203.0,,R
153658,2019,35339.0,26596.0,8743.0,R
153737,2019,19389.0,19389.0,,R
153746,2019,38.0,38.0,,R
153764,2019,89.0,89.0,,R
153773,2019,80.0,80.0,,R
153782,2019,38.0,38.0,,R
153825,2019,1594.0,1494.0,100.0,R
153834,2019,2108.0,2108.0,,R
153861,2019,2179.0,532.0,1647.0,R
153922,2019,2422.0,2422.0,,R
153977,2019,934.0,934.0,,R
154004,2019,3615.0,1345.0,2270.0,R
154013,2019,2218.0,1753.0,465.0,R
154022,2019,80312.0,67816.0,12496.0,R
154059,2019,3866.0,3866.0,,R
154095,2019,13040.0,10467.0,2573.0,R
154101,2019,1585.0,1099.0,486.0,R
154110,2019,5972.0,5972.0,,R
154129,2019,2796.0,2796.0,,R
154156,2019,1696.0,,1696.0,R
154165,2019,49.0,49.0,,R
154174,2019,2674.0,55.0,2619.0,R
154208,2019,211.0,211.0,,R
154235,2019,3352.0,2492.0,860.0,R
154262,2019,307.0,307.0,,R
154332,2019,100.0,100.0,,R
154341,2019,59.0,59.0,,R
154350,2019,1668.0,1559.0,109.0,R
154378,2019,3648.0,3648.0,,R
154396,2019,2185.0,2185.0,,R
154448,2019,198.0,198.0,,R
154457,2019,63.0,63.0,,R
154466,2019,76.0,76.0,,R
154493,2019,8043.0,6654.0,1389.0,R
154518,2019,4631.0,3906.0,725.0,R
154527,2019,1569.0,1569.0,,R
154536,2019,165.0,,165.0,R
154545,2019,71.0,71.0,,R
154572,2019,7607.0,7607.0,,R
154590,2019,1483.0,1410.0,73.0,R
154642,2019,3967.0,3967.0,,R
154688,2019,3506.0,2214.0,1292.0,R
154697,2019,13325.0,13325.0,,R
154712,2019,2216.0,2130.0,86.0,R
154721,2019,928.0,928.0,,R
154749,2019,566.0,566.0,,R
154800,2019,12005.0,12005.0,,R
154855,2019,968.0,968.0,,R
154907,2019,2711.0,2711.0,,R
154925,2019,2545.0,2545.0,,R
154934,2019,2459.0,2459.0,,R
154952,2019,4207.0,4207.0,,R
154998,2019,2176.0,2176.0,,R
155007,2019,661.0,661.0,,R
155025,2019,7177.0,3942.0,3235.0,R
155052,2019,2135.0,2135.0,,R
155061,2019,18343.0,14705.0,3638.0,R
155070,2019,296.0,251.0,45.0,R
155089,2019,2640.0,1796.0,844.0,R
155098,2019,2610.0,2610.0,,R
155104,2019,2470.0,2470.0,,R
155140,2019,818.0,818.0,,R
155159,2019,99.0,99.0,,R
155177,2019,471.0,471.0,,R
155186,2019,4724.0,4724.0,,R
155195,2019,8286.0,8286.0,,R
155201,2019,1308.0,1308.0,,R
155210,2019,28592.0,28592.0,,R
155283,2019,1054.0,1054.0,,R
155292,2019,8463.0,8463.0,,R
155308,2019,195.0,195.0,,R
155317,2019,31088.0,21107.0,9981.0,R
155335,2019,4482.0,3637.0,845.0,R
155353,2019,99.0,99.0,,R
155399,2019,24546.0,19196.0,5350.0,R
155414,2019,849.0,751.0,98.0,R
155423,2019,2180.0,2180.0,,R
155450,2019,3306.0,3306.0,,R
155487,2019,1153.0,1153.0,,R
155496,2019,249.0,249.0,,R
155511,2019,881.0,830.0,51.0,R
155520,2019,3819.0,1617.0,2202.0,R
155566,2019,2722.0,2722.0,,R
155593,2019,1219.0,1219.0,,R
155618,2019,908.0,908.0,,R
155627,2019,829.0,744.0,85.0,R
155636,2019,806.0,502.0,304.0,R
155681,2019,8009.0,6034.0,1975.0,R
155715,2019,1751.0,1751.0,,R
155812,2019,1673.0,821.0,852.0,R
155830,2019,1271.0,1271.0,,R
155858,2019,2492.0,2492.0,,R
155900,2019,2221.0,1933.0,288.0,R
155937,2019,800.0,790.0,10.0,R
155973,2019,790.0,718.0,72.0,R
156082,2019,7534.0,6589.0,945.0,R
156107,2019,8472.0,8472.0,,R
156125,2019,17371.0,14148.0,3223.0,R
156134,2019,1580.0,1580.0,,R
156189,2019,625.0,625.0,,R
156213,2019,2169.0,1835.0,334.0,R
156222,2019,1973.0,,1973.0,R
156231,2019,3438.0,3438.0,,R
156277,2019,84.0,84.0,,R
156286,2019,3807.0,2778.0,1029.0,R
156295,2019,1725.0,1725.0,,R
156310,2019,431.0,431.0,,R
156338,2019,5967.0,5967.0,,R
156356,2019,1155.0,1087.0,68.0,R
156365,2019,15881.0,6010.0,9871.0,R
156392,2019,13345.0,13345.0,,R
156408,2019,1444.0,1444.0,,R
156417,2019,161.0,161.0,,R
156426,2019,294.0,294.0,,R
156471,2019,3290.0,3290.0,,R
156541,2019,18495.0,3949.0,14546.0,R
156620,2019,18481.0,15262.0,3219.0,R
156648,2019,9209.0,9209.0,,R
156727,2019,2981.0,,2981.0,R
156745,2019,1858.0,1046.0,812.0,R
156754,2019,71.0,71.0,,R
156790,2019,4693.0,4693.0,,R
156842,2019,253.0,253.0,,R
156851,2019,2023.0,2023.0,,R
156860,2019,3745.0,3745.0,,R
156921,2019,16465.0,16465.0,,R
156967,2019,180.0,180.0,,R
157021,2019,502.0,502.0,,R
157030,2019,84.0,84.0,,R
157058,2019,2655.0,2509.0,146.0,R
157076,2019,919.0,919.0,,R
157085,2019,30981.0,23167.0,7814.0,R
157100,2019,728.0,615.0,113.0,R
157207,2019,109.0,,109.0,R
157216,2019,3071.0,2203.0,868.0,R
157289,2019,24770.0,17664.0,7106.0,R
157298,2019,155.0,,155.0,R
157304,2019,5588.0,5588.0,,R
157331,2019,5332.0,5332.0,,R
157377,2019,1546.0,1243.0,303.0,R
157386,2019,11462.0,10306.0,1156.0,R
157401,2019,10714.0,8861.0,1853.0,R
157438,2019,5659.0,5659.0,,R
157447,2019,17151.0,13409.0,3742.0,R
157483,2019,8505.0,8505.0,,R
157535,2019,2637.0,1783.0,854.0,R
157553,2019,5204.0,5204.0,,R
157614,2019,124.0,124.0,,R
157650,2019,180.0,180.0,,R
157669,2019,127.0,127.0,,R
157678,2019,160.0,160.0,,R
157711,2019,7779.0,7779.0,,R
157739,2019,4829.0,4829.0,,R
157748,2019,5157.0,1095.0,4062.0,R
157757,2019,2136.0,1143.0,993.0,R
157793,2019,5295.0,4170.0,1125.0,R
157809,2019,2922.0,2592.0,330.0,R
157818,2019,1004.0,1004.0,,R
157827,2019,67.0,67.0,,R
157863,2019,1601.0,1267.0,334.0,R
157951,2019,23228.0,20024.0,3204.0,R
158088,2019,3571.0,3571.0,,R
158246,2019,314.0,314.0,,R
158325,2019,136.0,136.0,,R
158343,2019,65.0,65.0,,R
158431,2019,9237.0,9237.0,,R
158477,2019,606.0,563.0,43.0,R
158538,2019,59.0,59.0,,R
158617,2019,663.0,663.0,,R
158644,2019,116.0,116.0,,R
158662,2019,20166.0,20166.0,,R
158778,2019,114.0,114.0,,R
158787,2019,104.0,104.0,,R
158802,2019,1352.0,1352.0,,R
158884,2019,3338.0,3338.0,,R
159009,2019,5979.0,4702.0,1277.0,R
159027,2019,116.0,116.0,,R
159197,2019,1033.0,1033.0,,R
159328,2019,139.0,139.0,,R
159373,2019,3204.0,1086.0,2118.0,R
159382,2019,3940.0,3940.0,,R
159391,2019,33758.0,26828.0,6930.0,R
159407,2019,3677.0,3677.0,,R
159416,2019,9963.0,3174.0,6789.0,R
159513,2019,213.0,213.0,,R
159522,2019,264.0,264.0,,R
159531,2019,52.0,52.0,,R
159568,2019,1530.0,1150.0,380.0,R
159601,2019,38.0,38.0,,R
159647,2019,13345.0,11741.0,1604.0,R
159656,2019,4913.0,3365.0,1548.0,R
159717,2019,8553.0,7770.0,783.0,R
159939,2019,10089.0,8203.0,1886.0,R
159948,2019,3327.0,1009.0,2318.0,R
159966,2019,7520.0,6682.0,838.0,R
159993,2019,10030.0,8243.0,1787.0,R
160010,2019,1605.0,1605.0,,R
160038,2019,13314.0,11952.0,1362.0,R
160065,2019,1460.0,1061.0,399.0,R
160074,2019,1643.0,1330.0,313.0,R
160117,2019,199.0,199.0,,R
160126,2019,47.0,47.0,,R
160199,2019,81.0,81.0,,R
160320,2019,4016.0,4016.0,,R
160409,2019,144.0,144.0,,R
160445,2019,140.0,140.0,,R
160472,2019,86.0,86.0,,R
160481,2019,3070.0,3070.0,,R
160524,2019,596.0,596.0,,R
160579,2019,4405.0,4405.0,,R
160597,2019,139.0,139.0,,R
160612,2019,17352.0,16116.0,1236.0,R
160621,2019,7747.0,6665.0,1082.0,R
160630,2019,3046.0,2502.0,544.0,R
160649,2019,3992.0,3992.0,,R
160658,2019,19221.0,16560.0,2661.0,R
160667,2019,5946.0,5946.0,,R
160755,2019,14768.0,9125.0,5643.0,R
160904,2019,3490.0,2687.0,803.0,R
160959,2019,387.0,381.0,6.0,R
160977,2019,1964.0,1964.0,,R
160995,2019,229.0,229.0,,R
161004,2019,1969.0,1969.0,,R
161022,2019,234.0,234.0,,R
161077,2019,3746.0,3746.0,,R
161086,2019,2150.0,2150.0,,R
161138,2019,3145.0,3145.0,,R
161192,2019,3341.0,3341.0,,R
161208,2019,64.0,64.0,,R
161217,2019,5515.0,5515.0,,R
161226,2019,2461.0,1943.0,518.0,R
161235,2019,2142.0,2142.0,,R
161244,2019,959.0,959.0,,R
161253,2019,13091.0,10510.0,2581.0,R
161299,2019,1007.0,988.0,19.0,R
161341,2019,1916.0,1916.0,,R
161457,2019,13439.0,9108.0,4331.0,R
161484,2019,1108.0,1108.0,,R
161493,2019,248.0,248.0,,R
161509,2019,488.0,404.0,84.0,R
161518,2019,3397.0,2171.0,1226.0,R
161527,2019,339.0,339.0,,R
161545,2019,8847.0,8847.0,,R
161554,2019,10606.0,8159.0,2447.0,R
161563,2019,1987.0,1796.0,191.0,R
161572,2019,967.0,812.0,155.0,R
161581,2019,489.0,489.0,,R
161688,2019,3172.0,3172.0,,R
161767,2019,18692.0,18692.0,,R
161800,2019,242.0,242.0,,R
161855,2019,56.0,56.0,,R
161864,2019,6609.0,6609.0,,R
161873,2019,6045.0,3192.0,2853.0,R
162007,2019,7069.0,5883.0,1186.0,R
162061,2019,953.0,476.0,477.0,R
162104,2019,3201.0,3201.0,,R
162122,2019,9809.0,9809.0,,R
162168,2019,2790.0,2790.0,,R
162210,2019,1820.0,1628.0,192.0,R
162283,2019,3139.0,2682.0,457.0,R
162335,2019,80.0,80.0,,R
162371,2019,655.0,655.0,,R
162557,2019,8636.0,8636.0,,R
162584,2019,6008.0,5134.0,874.0,R
162609,2019,835.0,835.0,,R
162654,2019,2895.0,1588.0,1307.0,R
162690,2019,5749.0,5749.0,,R
162706,2019,8123.0,8123.0,,R
162760,2019,2291.0,1143.0,1148.0,R
162779,2019,14058.0,14058.0,,R
162830,2019,120.0,120.0,,R
162928,2019,33543.0,8185.0,25358.0,R
163028,2019,1027.0,1027.0,,R
163046,2019,6340.0,3956.0,2384.0,R
163204,2019,91385.0,71905.0,19480.0,R
163259,2019,7573.0,1144.0,6429.0,R
163268,2019,15726.0,12758.0,2968.0,R
163286,2019,44486.0,33022.0,11464.0,R
163295,2019,2589.0,2139.0,450.0,R
163338,2019,3517.0,2809.0,708.0,R
163347,2019,710.0,710.0,,R
163408,2019,184.0,184.0,,R
163426,2019,29960.0,29960.0,,R
163453,2019,8443.0,6981.0,1462.0,R
163462,2019,2660.0,2025.0,635.0,R
163532,2019,512.0,319.0,193.0,R
163541,2019,773.0,773.0,,R
163578,2019,3149.0,1045.0,2104.0,R
163657,2019,16981.0,16981.0,,R
163754,2019,165.0,165.0,,R
163815,2019,103.0,103.0,,R
163851,2019,9407.0,8309.0,1098.0,R
163912,2019,1705.0,1675.0,30.0,R
163976,2019,597.0,481.0,116.0,R
164076,2019,25754.0,21975.0,3779.0,R
164085,2019,1493.0,,1493.0,R
164155,2019,4512.0,4512.0,,R
164173,2019,4244.0,3450.0,794.0,R
164216,2019,1388.0,1388.0,,R
164270,2019,3392.0,1719.0,1673.0,R
164313,2019,4052.0,4052.0,,R
164368,2019,3161.0,644.0,2517.0,R
164447,2019,3714.0,1427.0,2287.0,R
164465,2019,1946.0,1946.0,,R
164492,2019,1637.0,1209.0,428.0,R
164535,2019,51.0,51.0,,R
164562,2019,2659.0,2102.0,557.0,R
164580,2019,4095.0,2719.0,1376.0,R
164599,2019,54.0,54.0,,R
164614,2019,83.0,83.0,,R
164632,2019,4270.0,2140.0,2130.0,R
164641,2019,965.0,965.0,,R
164720,2019,2160.0,2142.0,18.0,R
164739,2019,5735.0,4396.0,1339.0,R
164748,2019,8031.0,7389.0,642.0,R
164775,2019,2243.0,2243.0,,R
164845,2019,231.0,231.0,,R
164872,2019,871.0,478.0,393.0,R
164915,2019,162.0,,162.0,R
164924,2019,15981.0,10369.0,5612.0,R
164988,2019,42779.0,23235.0,19544.0,R
165015,2019,6400.0,3871.0,2529.0,R
165024,2019,13583.0,11247.0,2336.0,R
165033,2019,9979.0,9979.0,,R
165060,2019,248.0,248.0,,R
165112,2019,18239.0,18239.0,,R
165167,2019,3230.0,1008.0,2222.0,R
165194,2019,4498.0,4498.0,,R
165255,2019,272.0,272.0,,R
165264,2019,1342.0,1342.0,,R
165334,2019,3473.0,2447.0,1026.0,R
165495,2019,14.0,,14.0,R
165529,2019,3105.0,2840.0,265.0,R
165556,2019,560.0,560.0,,R
165574,2019,1632.0,1632.0,,R
165608,2019,63.0,63.0,,R
165635,2019,431.0,431.0,,R
165644,2019,935.0,688.0,247.0,R
165662,2019,5028.0,4220.0,808.0,R
165671,2019,2398.0,2241.0,157.0,R
165699,2019,6885.0,3512.0,3373.0,R
165750,2019,80.0,80.0,,R
165802,2019,3273.0,3210.0,63.0,R
165820,2019,11130.0,4880.0,6250.0,R
165866,2019,8856.0,5105.0,3751.0,R
165884,2019,839.0,839.0,,R
165936,2019,2397.0,1771.0,626.0,R
165945,2019,2152.0,,2152.0,R
165981,2019,2517.0,2517.0,,R
166018,2019,1233.0,1233.0,,R
166027,2019,41987.0,14467.0,27520.0,R
166045,2019,193.0,52.0,141.0,R
166054,2019,171.0,76.0,95.0,R
166124,2019,3005.0,3005.0,,R
166133,2019,6832.0,6832.0,,R
166391,2019,2353.0,1732.0,621.0,R
166407,2019,474.0,474.0,,R
